TEST_ID	DATETIME_UTC	START_DATETIME_UTC	TEST_TYPE	APP_PLATFORM	APP_VERSION	ENGINE_VERSION	DEVICE_UUID	DEVICE_ALIAS	DEVICE	DEVICE_HWBRAND	DEVICE_HWMODEL	DEVICE_HACKED	DEVICE_BOARD_BRAND	DEVICE_BOARD_MODEL	DEVICE_CPU_BRAND	DEVICE_CPU_MODEL	DEVICE_CPU_ARCH	DEVICE_CPU_FREQUENCY	DEVICE_CPU_CORES	DEVICE_CPU_AES_SUPPORT	DEVICE_RAM	OS_NAME	OS_VERSION	OS_LOCALE	OS_KERNEL_TYPE	OS_KERNEL_VERSION	IP_VERSION	IPV4	IPV6	ISP	MOBILE_ISP	NET_TYPE	NET_TECHNO	NET_COMMENT	NET_NAME	NET_BEST_DOWNLINK_SPEED	NET_BEST_UPLINK_SPEED	MOBILE_SIM_MCC	MOBILE_SIM_MNC	MOBILE_SIM_OP	MOBILE_APN	RA_START_MODE	RA_START_CELL_GEN	RA_START_NET_MCC	RA_START_NET_MNC	RA_START_CELL_ID	RA_START_BASE_STATION_ID	RA_START_NETWORK_ID	RA_START_SYSTEM_ID	RA_START_LAC	RA_START_TAC	RA_START_PSC	RA_START_PCI	RA_START_CID	RA_START_RNC	RA_START_ENB	RA_START_ARFCN	RA_START_BANDWIDTH	RA_START_RSSI	RA_START_RSCP	RA_START_RSRP	RA_START_RSRQ	RA_START_RSSNR	RA_START_CQI	RA_START_ASU	RA_START_ECIO	RA_START_BER	RA_START_SNR	RA_START_CSI_RSRP	RA_START_CSI_RSRQ	RA_START_CSI_SINR	RA_START_SS_RSRP	RA_START_SS_RSRQ	RA_START_SS_SINR	RA_START_LEVEL	RA_START_TIMING_ADVANCE	RA_START_CARRIERS	RA_BEST_MODE	RA_BEST_CELL_GEN	RA_BEST_NET_MCC	RA_BEST_NET_MNC	RA_BEST_CELL_ID	RA_BEST_BASE_STATION_ID	RA_BEST_NETWORK_ID	RA_BEST_SYSTEM_ID	RA_BEST_LAC	RA_BEST_TAC	RA_BEST_PSC	RA_BEST_PCI	RA_BEST_CID	RA_BEST_RNC	RA_BEST_ENB	RA_BEST_ARFCN	RA_BEST_BANDWIDTH	RA_BEST_RSSI	RA_BEST_RSCP	RA_BEST_RSRP	RA_BEST_RSRQ	RA_BEST_RSSNR	RA_BEST_CQI	RA_BEST_ASU	RA_BEST_ECIO	RA_BEST_BER	RA_BEST_SNR	RA_BEST_CSI_RSRP	RA_BEST_CSI_RSRQ	RA_BEST_CSI_SINR	RA_BEST_SS_RSRP	RA_BEST_SS_RSRQ	RA_BEST_SS_SINR	RA_BEST_LEVEL	RA_BEST_TIMING_ADVANCE	RA_BEST_CARRIERS	RA_END_MODE	RA_END_CELL_GEN	RA_END_NET_MCC	RA_END_NET_MNC	RA_END_CELL_ID	RA_END_BASE_STATION_ID	RA_END_NETWORK_ID	RA_END_SYSTEM_ID	RA_END_LAC	RA_END_TAC	RA_END_PSC	RA_END_PCI	RA_END_CID	RA_END_RNC	RA_END_ENB	RA_END_ARFCN	RA_END_BANDWIDTH	RA_END_RSSI	RA_END_RSCP	RA_END_RSRP	RA_END_RSRQ	RA_END_RSSNR	RA_END_CQI	RA_END_ASU	RA_END_ECIO	RA_END_BER	RA_END_SNR	RA_END_CSI_RSRP	RA_END_CSI_RSRQ	RA_END_CSI_SINR	RA_END_SS_RSRP	RA_END_SS_RSRQ	RA_END_SS_SINR	RA_END_LEVEL	RA_END_TIMING_ADVANCE	RA_END_CARRIERS	WIFI_BSSID	WIFI_FREQUENCY	WIFI_SPOT	LOCATION_START_TYPE	LOCATION_START_FAKE	LOCATION_START_ACCURACY	LOCATION_START_LAT	LOCATION_START_LNG	LOCATION_START_ALTITUDE	LOCATION_START_ALTITUDE_ACCURACY	LOCATION_START_COUNTRY	LOCATION_START_AAL1	LOCATION_START_AAL2	LOCATION_START_LOCALITY	LOCATION_START_FULL_ADDRESS	LOCATION_END_TYPE	LOCATION_END_FAKE	LOCATION_END_ACCURACY	LOCATION_END_LAT	LOCATION_END_LNG	LOCATION_END_ALTITUDE	LOCATION_END_ALTITUDE_ACCURACY	LOCATION_END_COUNTRY	LOCATION_END_AAL1	LOCATION_END_AAL2	LOCATION_END_LOCALITY	LOCATION_END_FULL_ADDRESS	ENV_START_BATTERY_LEVEL	ENV_START_BATTERY_CHARGING	ENV_END_BATTERY_LEVEL	ENV_END_BATTERY_CHARGING	SPEED_STATUS	SPEED_SERVER_POOL_ID	SPEED_SERVER_POOL_TYPE	SPEED_SERVER_POOL_NAME	SPEED_SERVER_POOL_COUNTRY	SPEED_SERVER_POOL_LOCALITY	SPEED_SERVER_POOL_AUTOSELECT	SPEED_DOWNLOAD_AVG_EXCL_SLOWSTART	SPEED_DOWNLOAD_AVG_INC_SLOWSTART	SPEED_DOWNLOAD_PEAK	SPEED_DOWNLOAD_DURATION	SPEED_DOWNLOAD_CONNECTIONS	SPEED_DOWNLOAD_SLOWSTART_DURATION	SPEED_DOWNLOAD_CONNECTION_TIME	SPEED_DOWNLOAD_TLS_HANDSHAKE_TIME	SPEED_DOWNLOAD_PACKETLOSS	SPEED_DOWNLOAD_LOADED_LATENCY	SPEED_DOWNLOAD_LOADED_JITTER	SPEED_DOWNLOAD_BYTES_TRANSFERRED	SPEED_UPLOAD_AVG_EXCL_SLOWSTART	SPEED_UPLOAD_AVG_INC_SLOWSTART	SPEED_UPLOAD_PEAK	SPEED_UPLOAD_DURATION	SPEED_UPLOAD_CONNECTIONS	SPEED_UPLOAD_SLOWSTART_DURATION	SPEED_UPLOAD_CONNECTION_TIME	SPEED_UPLOAD_TLS_HANDSHAKE_TIME	SPEED_UPLOAD_LOADED_LATENCY	SPEED_UPLOAD_LOADED_JITTER	SPEED_UPLOAD_BYTES_TRANSFERRED	SPEED_LATENCY_AVG	SPEED_LATENCY_MIN	SPEED_LATENCY_JITTER	SPEED_LATENCY_SAMPLES	SPEED_PROTOCOL	SPEED_SOURCE_PORT_RANGE_MIN	SPEED_SOURCE_PORT_RANGE_MAX	FILE_SIZE	FILE_TYPE	FILE_URL	BROWSE_STATUS	BROWSE_PR	BROWSE_URL	BROWSE_URL_STATUS	BROWSE_URL_LOADING_TIME	BROWSE_URL_FCP	BROWSE_URL_WEIGHT	BROWSE_URL_PR	BROWSE_URL_INDEX	STREAM_QUALITY	STREAM_STATUS	STREAM_PR	STREAM_QUALITY_STATUS	STREAM_QUALITY_TOTAL_TIME	STREAM_QUALITY_PRELOADING_TIME	STREAM_QUALITY_REBUFFERING_TIME	STREAM_QUALITY_WEIGHT	STREAM_QUALITY_PR	STREAM_CODE	BYTES_TRANSFERRED	FLEET_CODE	FLEET_NAME	SCENARIO_ID	SCENARIO_NAME	SCHEDULING_NAME	EXTRA_SCRIPT	EXTRA_VALUE	WIFI_START_RSSI	WIFI_BEST_RSSI	WIFI_END_RSSI	SCHEDULED	MOBILE_MSISDN	SPEED_LATENCY_MEDIAN	SCENARIO_RUN_ID	DEVICE_ID	ISP_ID	MOBILE_ISP_ID	FORM_NAME
3519078857068613	"2024-06-13 17:37:03"	"2024-06-13 17:36:50"	speedLatency	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	2980099					18008		167	3		11641	1600		-87		-87	-14	-1	3	55										3	6	1|7001|4|lte|;;1600;167;;|;;;;;	lteca	4	226	10	2980099					18008		167	3		11641	1600		-85		-89	-16	15	7	50										3	6		lteca	4	226	10	2980099					18008		167	3		11641	1600		-87		-86	-11	8	8	50										3	6					gps	0	2	44.40835	26.09092	122		ro			Bucharest	"76, Șoseaua Viilor, Eroii Revoluției, Uranus, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.40833	26.09094	122		ro			Bucharest	"76, Șoseaua Viilor, Eroii Revoluției, Uranus, Sector 5, Bucharest, 050157, Romania"	94		93		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					37	23	35	10	http																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		46	0d16606a-78a5-5ad8-b958-730ca54613a9	9304	171614	171614	
3519078829415812	"2024-06-13 17:36:49"	"2024-06-13 17:36:41"	speedUpload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	2980099					18008		167	3		11641	1600		-85		-85	-13	7	7	48										4	6	1|7001|4|lte|;;1600;167;;|;;;;;	lteca	4	226	10	2980099					18008		167	3		11641	1600		-81		-82	-12	7	9	52										4	6		lteca	4	226	10	2980099					18008		167	3		11641	1600		-83		-86	-14	3	8	49										3	6					gps	0	2	44.40874	26.09052	121		ro			Bucharest	"70, Șoseaua Viilor, Eroii Revoluției, Uranus, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.40842	26.09086	122		ro			Bucharest	"76, Șoseaua Viilor, Eroii Revoluției, Uranus, Sector 5, Bucharest, 050157, Romania"	94		94		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						39678	39678	57949	5028	8	0	48		41.576	35.89	24937729	0	0	0	0	http	44664	44714																							24937729	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	0d16606a-78a5-5ad8-b958-730ca54613a9	9304	171614	171614	
3519078811257200	"2024-06-13 17:36:40"	"2024-06-13 17:36:32"	speedDownload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	2980099					18008		167	3		11641	1600		-85		-84	-12	8	8	49										4	6	1|7001|4|lte|;;1600;167;;|;;;;;	lteca	4	226	10	2980099					18008		167	3		11641	1600		-85		-84	-12	8	8	49										4	6		lteca	4	226	10	2980099					18008		167	3		11641	1600		-85		-85	-12	7	8	48										4	6					gps	0	1	44.4092	26.0902	120		ro			Bucharest	"66A, Șoseaua Viilor, Eroii Revoluției, Uranus, Sector 5, Bucharest, 050157, Romania"	gps	0	1	44.40884	26.09044	121		ro			Bucharest	"68A, Șoseaua Viilor, Eroii Revoluției, Uranus, Sector 5, Bucharest, 050157, Romania"	94		94		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	107220	107220	145612	5033	8	0	42		0	57.756	2.585	67454832	0	0	0	0	0	0	0					0	0	0	0	http	46736	46792																							67454832	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	0d16606a-78a5-5ad8-b958-730ca54613a9	9304	171614	171614	
3519078791525032	"2024-06-13 17:36:31"	"2024-06-13 17:35:59"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-81		-79	-16	10	13											4	3	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	2980099					18008		167	3		11641	1600		-69		-73	-13	11	14	61										4	6		lteca	4	226	10	2980099					18008		167	3		11641	1600		-81		-81	-12	9	10	52										4	6					gps	0	2	44.40925	26.08887	121		ro			Bucharest	"12, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	1	44.40937	26.09011	120		ro			Bucharest	"66, Șoseaua Viilor, Eroii Revoluției, Uranus, Sector 5, Bucharest, 050157, Romania"	94		94																																																			360	OK	87.79	OK	11513	1494	0	544885	87.01	72etp8S3ojQ	1876719	KCXNT9	"Ancom 1"	14574	"Demo "							0			95cbb116-503b-5a6d-84e8-151efd5f5cd4	9304	171614	171614	
3519078791525032	"2024-06-13 17:36:31"	"2024-06-13 17:35:59"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-81		-79	-16	10	13											4	3	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	2980099					18008		167	3		11641	1600		-69		-73	-13	11	14	61										4	6		lteca	4	226	10	2980099					18008		167	3		11641	1600		-81		-81	-12	9	10	52										4	6					gps	0	2	44.40925	26.08887	121		ro			Bucharest	"12, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	1	44.40937	26.09011	120		ro			Bucharest	"66, Șoseaua Viilor, Eroii Revoluției, Uranus, Sector 5, Bucharest, 050157, Romania"	94		94																																																			720	OK	87.79	OK	11364	1296	0	1331834	88.58	72etp8S3ojQ	1876719	KCXNT9	"Ancom 1"	14574	"Demo "							0			95cbb116-503b-5a6d-84e8-151efd5f5cd4	9304	171614	171614	
3519078726831871	"2024-06-13 17:35:59"	"2024-06-13 17:35:53"	browse	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-79		-81	-15	9	11											4	3	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-77		-81	-15	9	11											4	3		lteca	4	226	10	4201217					18008		318	1		16411	1600		-83		-79	-16	10	13											4	3					gps	0	3	44.40906	26.08859	120		ro			Bucharest	"21, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.40921	26.08881	121		ro			Bucharest	"12, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94																																										OK	90.52	https://www.ancom.ro/en/	OK	948	757	1903014	90.52												1903014	KCXNT9	"Ancom 1"	14574	"Demo "							0			95cbb116-503b-5a6d-84e8-151efd5f5cd4	9304	171614	171614	
3519078714892107	"2024-06-13 17:35:53"	"2024-06-13 17:35:41"	speedLatency	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-79		-79	-15	9	13											4	3	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-75		-78	-15	14	11	62										4	3		lteca	4	226	10	4201217					18008		318	1		16411	1600		-83		-82	-17	5	10											4	3					gps	0	3	44.40845	26.08788	118		ro			Bucharest	"43, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	3	44.40897	26.08848	119		ro			Bucharest	"23, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					26	20	22	10	http																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		23	95cbb116-503b-5a6d-84e8-151efd5f5cd4	9304	171614	171614	
3519078686748606	"2024-06-13 17:35:40"	"2024-06-13 17:35:31"	speedUpload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-73		-72	-9	17	12	58										4	6	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-73		-72	-9	17	12	58										4	6		lteca	4	226	10	4201217					18008		318	1		16411	1600		-79		-77	-16	6	6	64										4	3					gps	0	2	44.40809	26.08747	119		ro			Bucharest	"55, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	3	44.40836	26.08779	118		ro			Bucharest	"47, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						34726	34726	50115	5025	8	0	64		45.706	34.747	21812484	0	0	0	0	http	36390	36474																							21812484	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	95cbb116-503b-5a6d-84e8-151efd5f5cd4	9304	171614	171614	
3519078668703832	"2024-06-13 17:35:31"	"2024-06-13 17:35:22"	speedDownload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-73		-73	-15	9	14											4	6	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-71		-73	-15	4	11											4	6		lteca	4	226	10	4201217					18008		318	1		16411	1600		-73		-72	-13	16	11											4	6					gps	0	2	44.40768	26.08723	119		ro			Bucharest	"65, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.40801	26.08739	120		ro			Bucharest	"57, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	160164	160164	194899	5028	8	0	36		0	64.084	7.585	100663536	0	0	0	0	0	0	0					0	0	0	0	http	36872	36936																							100663536	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	95cbb116-503b-5a6d-84e8-151efd5f5cd4	9304	171614	171614	
3519078649532069	"2024-06-13 17:35:21"	"2024-06-13 17:34:50"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-79		-78	-11	14	12	50										4	6	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-71		-73	-15	15	12											4	6		lteca	4	226	10	4201217					18008		318	1		16411	1600		-71		-70	-17	14	13											4	6					gps	0	2	44.407	26.08753	121		ro			Bucharest	"61, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.4076	26.08722	119		ro			Bucharest	"69, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94																																																			360	OK	88.98	OK	11181	1174	0	512782	89.57	72etp8S3ojQ	1843577	KCXNT9	"Ancom 1"	14574	"Demo "							0			b9408aa7-1998-59ef-9c4d-57ee189b667b	9304	171614	171614	
3519078649532069	"2024-06-13 17:35:21"	"2024-06-13 17:34:50"	streaming	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-79		-78	-11	14	12	50										4	6	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-71		-73	-15	15	12											4	6		lteca	4	226	10	4201217					18008		318	1		16411	1600		-71		-70	-17	14	13											4	6					gps	0	2	44.407	26.08753	121		ro			Bucharest	"61, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.4076	26.08722	119		ro			Bucharest	"69, Strada Înclinată, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94																																																			720	OK	88.98	OK	11339	1313	0	1330795	88.39	72etp8S3ojQ	1843577	KCXNT9	"Ancom 1"	14574	"Demo "							0			b9408aa7-1998-59ef-9c4d-57ee189b667b	9304	171614	171614	
3519078585221746	"2024-06-13 17:34:50"	"2024-06-13 17:34:44"	browse	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-87		-87	-16	3	9	39										3	6	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-85		-87	-16	3	9	39										3	6		lteca	4	226	10	4201217					18008		318	1		16411	1600		-89		-88	-16	6	11	47										3	6					gps	0	2	44.40722	26.08777	121		ro			Bucharest	"55, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.40704	26.08758	122		ro			Bucharest	"59A, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94																																										OK	90.63	https://www.ancom.ro/en/	OK	937	717	1894442	90.63												1894442	KCXNT9	"Ancom 1"	14574	"Demo "							0			b9408aa7-1998-59ef-9c4d-57ee189b667b	9304	171614	171614	
3519078573423131	"2024-06-13 17:34:44"	"2024-06-13 17:34:32"	speedLatency	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-93		-91	-15	3	11	48										3	6	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-87		-89	-16	3	11	51										3	6		lteca	4	226	10	4201217					18008		318	1		16411	1600		-87		-90	-17	3	9	50										3	6					gps	0	2	44.40783	26.08849	121		ro			Bucharest	"37, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.40731	26.08788	122		ro			Bucharest	"51, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						0	0	0	0	0	0	0					27	18	20	10	http																									0	KCXNT9	"Ancom 1"	14574	"Demo "							0		21	b9408aa7-1998-59ef-9c4d-57ee189b667b	9304	171614	171614	
3519078546880406	"2024-06-13 17:34:31"	"2024-06-13 17:34:22"	speedUpload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-87		-90	-15	5	10	33										3	6	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-87		-90	-15	5	10	33										3	6		lteca	4	226	10	4201217					18008		318	1		16411	1600		-91		-90	-16	3	10	35										3	6					gps	0	2	44.40814	26.08887	120		ro			Bucharest	"27, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.40787	26.08854	121		ro			Bucharest	"35, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	0	0	0	0	0	0	0						36644	36644	47484	5025	8	0	52		58.969	43.834	23017240	0	0	0	0	http	47818	47848																							23017240	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	b9408aa7-1998-59ef-9c4d-57ee189b667b	9304	171614	171614	
3519078528207057	"2024-06-13 17:34:22"	"2024-06-13 17:34:14"	speedDownload	android	1.11.0	3.15.0	2bbfd90b-ec83-3a8d-b163-b84e4f61b09f	"Emil Orange"	"Samsung Galaxy A54"	samsung	SM-A546B	0				"ARM 0xd41"	aarch64	0	8	0	7799480320	android	14	ro	Linux		4	109.166.130.94		"Orange Mobile RO"	"Orange Mobile RO"	mobile	Mobile	"Cellular network"	Orange			226	10	orange		lteca	4	226	10	4201217					18008		318	1		16411	1600		-91		-91	-16	2	9	30										3	6	1|7001|4|lte|;;1600;318;;|;;;;;	lteca	4	226	10	4201217					18008		318	1		16411	1600		-91		-91	-16	2	9	30										3	6		lteca	4	226	10	4201217					18008		318	1		16411	1600		-91		-91	-17	3	9	32										3	6					network	0	18	44.40835	26.08918	118.59999847412		ro			Bucharest	"19, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	gps	0	2	44.40817	26.08891	120		ro			Bucharest	"27, Strada Ritoride, Ferentari, Sector 5, Bucharest, 050157, Romania"	94		94		OK	5545	ps	"RO DataPacket 10G - Bucharest"	ro	Bucharest	1	45996	45996	70764	5025	8	0	62		0	74.841	7.493	28891760	0	0	0	0	0	0	0					0	0	0	0	http	33402	33466																							28891760	KCXNT9	"Ancom 1"	14574	"Demo "							0		0	b9408aa7-1998-59ef-9c4d-57ee189b667b	9304	171614	171614	
